iteration,total_nodes,total_edges,n_static,n_dynamic,dynamic_n_nodes,dynamic_emission_mean,dynamic_emission_std,dynamic_emission_min,dynamic_emission_max,dynamic_spending_mean,dynamic_spending_std,dynamic_redmeat_mean,dynamic_redmeat_std,static_n_nodes,static_emission_mean,static_emission_std,static_emission_min,static_emission_max,static_spending_mean,static_spending_std,static_redmeat_mean,static_redmeat_std
9,815,71,0,815,815,1600.7357895806454,1117.7010537276756,325.2772663574537,11066.352623847091,1635.5654154322374,925.7486708970333,381.9086523493509,435.65054074644075,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,815,71,0,815,815,1600.4582758530978,1117.5056335402564,325.2772663574537,11066.352623847091,1635.8141675582126,925.7258344733434,381.888232817425,435.67899369197795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,815,71,0,815,815,1600.4582758530978,1117.5056335402564,325.2772663574537,11066.352623847091,1635.8141675582126,925.7258344733434,381.888232817425,435.67899369197795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,815,71,0,815,815,1600.1588380614185,1117.3370138227604,325.2772663574537,11066.352623847091,1636.0680235979055,925.700857945271,381.85616697874235,435.7177378648365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,815,71,0,815,815,1600.1588380614185,1117.3370138227604,325.2772663574537,11066.352623847091,1636.0680235979055,925.700857945271,381.85616697874235,435.7177378648365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,815,71,0,815,815,1599.8487955330436,1117.188021890279,325.2772663574537,11066.352623847091,1636.3205068512766,925.6809701879241,381.81765311505677,435.76407328297915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,815,71,0,815,815,1599.8487955330436,1117.188021890279,325.2772663574537,11066.352623847091,1636.3205068512766,925.6809701879241,381.81765311505677,435.76407328297915,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,815,71,0,815,815,1599.5726117880192,1117.0517523810743,325.2772663574537,11066.352623847091,1636.5613688428868,925.6711548405931,381.7865839951313,435.81504354002567,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,815,71,0,815,815,1599.5726117880192,1117.0517523810743,325.2772663574537,11066.352623847091,1636.5613688428868,925.6711548405931,381.7865839951313,435.81504354002567,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,815,71,0,815,815,1599.345452125083,1116.9680851215892,325.2772663574537,11066.352623847091,1636.7872994109089,925.6592578093495,381.75970716672805,435.8583449940702,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,815,71,0,815,815,1599.345452125083,1116.9680851215892,325.2772663574537,11066.352623847091,1636.7872994109089,925.6592578093495,381.75970716672805,435.8583449940702,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,815,71,0,815,815,1599.5707692947744,1116.6295833685838,325.2772663574537,11066.352623847091,1636.862704339413,925.7163560165902,381.9302613417477,435.85364056267423,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,815,71,0,815,815,1599.5707692947744,1116.6295833685838,325.2772663574537,11066.352623847091,1636.862704339413,925.7163560165902,381.9302613417477,435.85364056267423,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,815,71,0,815,815,1599.5904115248632,1116.4838590110355,325.2772663574537,11066.352623847091,1637.0067681972805,925.749164742262,382.0058661047697,435.89642195739964,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,815,71,0,815,815,1599.5904115248632,1116.4838590110355,325.2772663574537,11066.352623847091,1637.0067681972805,925.749164742262,382.0058661047697,435.89642195739964,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,815,71,0,815,815,1599.510610700197,1116.3974779709172,325.2772663574537,11066.352623847091,1637.185072126902,925.7669584525481,382.0321107287406,435.9457479841416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,815,71,0,815,815,1599.510610700197,1116.3974779709172,325.2772663574537,11066.352623847091,1637.185072126902,925.7669584525481,382.0321107287406,435.9457479841416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,815,71,0,815,815,1599.4157257283678,1116.3409704276737,325.2772663574537,11066.352623847091,1637.3672495190833,925.7860438976076,382.03861137040434,435.9962229024141,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,815,71,0,815,815,1599.4157257283678,1116.3409704276737,325.2772663574537,11066.352623847091,1637.3672495190833,925.7860438976076,382.03861137040434,435.9962229024141,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,815,71,0,815,815,1599.3012929931585,1116.302754542752,325.2772663574537,11066.352623847091,1637.5593579813171,925.799695154172,382.0311983894893,436.05066697193394,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,815,71,0,815,815,1599.3012929931585,1116.302754542752,325.2772663574537,11066.352623847091,1637.5593579813171,925.799695154172,382.0311983894893,436.05066697193394,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,815,71,0,815,815,1599.2174061274595,1116.2722166570709,325.2772663574537,11066.352623847091,1637.7559518067278,925.8064791801742,382.0358827275667,436.0935640712774,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,815,71,0,815,815,1599.2174061274595,1116.2722166570709,325.2772663574537,11066.352623847091,1637.7559518067278,925.8064791801742,382.0358827275667,436.0935640712774,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,815,71,0,815,815,1598.8618302812542,1116.0400262987619,325.2772663574537,11066.352623847091,1637.7998180603392,925.7022459515334,381.8115348196848,435.740211368026,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,815,71,0,815,815,1598.8618302812542,1116.0400262987619,325.2772663574537,11066.352623847091,1637.7998180603392,925.7022459515334,381.8115348196848,435.740211368026,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,815,71,0,815,815,1598.673017750749,1115.956950065945,325.2772663574537,11066.352623847091,1637.899512449077,925.6502901865441,381.7015103534344,435.60766000165376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,815,71,0,815,815,1598.673017750749,1115.956950065945,325.2772663574537,11066.352623847091,1637.899512449077,925.6502901865441,381.7015103534344,435.60766000165376,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,815,71,0,815,815,1598.579051442609,1115.9200974348937,325.2772663574537,11066.352623847091,1638.020909287477,925.6182501526563,381.6559639097441,435.5545718862751,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,815,71,0,815,815,1598.579051442609,1115.9200974348937,325.2772663574537,11066.352623847091,1638.020909287477,925.6182501526563,381.6559639097441,435.5545718862751,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,815,71,0,815,815,1598.5399344701932,1115.9008814171434,325.2772663574537,11066.352623847091,1638.154336957661,925.5955332933579,381.6473413447687,435.53731048696073,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,815,71,0,815,815,1598.5399344701932,1115.9008814171434,325.2772663574537,11066.352623847091,1638.154336957661,925.5955332933579,381.6473413447687,435.53731048696073,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,815,71,0,815,815,1598.5187831732496,1115.8866252507983,325.2772663574537,11066.352623847091,1638.290396597651,925.5752588542301,381.6498707813107,435.5297403895788,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,815,71,0,815,815,1598.5187831732496,1115.8866252507983,325.2772663574537,11066.352623847091,1638.290396597651,925.5752588542301,381.6498707813107,435.5297403895788,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,815,71,0,815,815,1598.4937325221256,1115.8706309562997,325.2772663574537,11066.352623847091,1638.4075043407108,925.5557458751464,381.6426382267975,435.5156361130645,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,815,71,0,815,815,1598.4937325221256,1115.8706309562997,325.2772663574537,11066.352623847091,1638.4075043407108,925.5557458751464,381.6426382267975,435.5156361130645,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,815,71,0,815,815,1598.4630207876367,1115.8579884257927,325.2772663574537,11066.352623847091,1638.5248645427225,925.5335126464355,381.63197443675966,435.5011976427102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,815,71,0,815,815,1598.4630207876367,1115.8579884257927,325.2772663574537,11066.352623847091,1638.5248645427225,925.5335126464355,381.63197443675966,435.5011976427102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,815,71,0,815,815,1598.435843102089,1115.8430241993858,325.2772663574537,11066.352623847091,1638.6406236913083,925.5148269140245,381.62278915063115,435.4868928390323,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,815,71,0,815,815,1598.435843102089,1115.8430241993858,325.2772663574537,11066.352623847091,1638.6406236913083,925.5148269140245,381.62278915063115,435.4868928390323,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,815,71,0,815,815,1598.4072022561293,1115.829966073785,325.2772663574537,11066.352623847091,1638.7573771662333,925.4958883664557,381.61300844891696,435.47438909229624,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,815,71,0,815,815,1598.4072022561293,1115.829966073785,325.2772663574537,11066.352623847091,1638.7573771662333,925.4958883664557,381.61300844891696,435.47438909229624,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,815,71,0,815,815,1598.3782034800358,1115.8176976957018,325.2772663574537,11066.352623847091,1638.8745994397684,925.4776880882677,381.6030742181698,435.46332587208826,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,815,71,0,815,815,1598.3782034800358,1115.8176976957018,325.2772663574537,11066.352623847091,1638.8745994397684,925.4776880882677,381.6030742181698,435.46332587208826,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,815,71,0,815,815,1598.3466950661802,1115.8078169135283,325.2772663574537,11066.352623847091,1638.9865455444194,925.4625807569049,381.5933602257609,435.45420160165844,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,815,71,0,815,815,1598.3466950661802,1115.8078169135283,325.2772663574537,11066.352623847091,1638.9865455444194,925.4625807569049,381.5933602257609,435.45420160165844,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,815,71,0,815,815,1598.3164350042086,1115.7973492343822,325.2772663574537,11066.352623847091,1639.098021449559,925.4495077563729,381.5842232534472,435.4461267032504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,815,71,0,815,815,1598.3164350042086,1115.7973492343822,325.2772663574537,11066.352623847091,1639.098021449559,925.4495077563729,381.5842232534472,435.4461267032504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,815,71,0,815,815,1598.2882591075456,1115.7855466336362,325.2772663574537,11066.352623847091,1639.2084843372531,925.4391584879651,381.5760322645853,435.43884602660466,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,815,71,0,815,815,1598.2882591075456,1115.7855466336362,325.2772663574537,11066.352623847091,1639.2084843372531,925.4391584879651,381.5760322645853,435.43884602660466,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,815,71,0,815,815,1598.2568298049537,1115.7775314400299,325.2772663574537,11066.352623847091,1639.3208342176558,925.4262921628045,381.5638436213343,435.43203450408186,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,815,71,0,815,815,1598.2568298049537,1115.7775314400299,325.2772663574537,11066.352623847091,1639.3208342176558,925.4262921628045,381.5638436213343,435.43203450408186,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,815,71,0,815,815,1598.2315468926383,1115.7697830271863,325.2772663574537,11066.352623847091,1639.4441284944623,925.432911326442,381.5672887828827,435.44207675571334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,815,71,0,815,815,1598.2315468926383,1115.7697830271863,325.2772663574537,11066.352623847091,1639.4441284944623,925.432911326442,381.5672887828827,435.44207675571334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,815,71,0,815,815,1598.2045777588814,1115.760373976018,325.2772663574537,11066.352623847091,1639.5474287599388,925.4234648588208,381.5477618757084,435.42559018405296,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,815,71,0,815,815,1598.2045777588814,1115.760373976018,325.2772663574537,11066.352623847091,1639.5474287599388,925.4234648588208,381.5477618757084,435.42559018405296,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,815,71,0,815,815,1598.1785953152548,1115.755169623228,325.2772663574537,11066.352623847091,1639.6685994047295,925.4305345813352,381.54614717255123,435.4338962796722,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,815,71,0,815,815,1598.1785953152548,1115.755169623228,325.2772663574537,11066.352623847091,1639.6685994047295,925.4305345813352,381.54614717255123,435.4338962796722,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,815,71,0,815,815,1598.153563585501,1115.7498511531971,325.2772663574537,11066.352623847091,1639.7891768704112,925.439467984845,381.5440032646711,435.44329610863485,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,815,71,0,815,815,1598.153563585501,1115.7498511531971,325.2772663574537,11066.352623847091,1639.7891768704112,925.439467984845,381.5440032646711,435.44329610863485,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,815,71,0,815,815,1598.1286892340154,1115.745077065561,325.2772663574537,11066.352623847091,1639.9102959468637,925.4494359794729,381.54157867274967,435.4543340268769,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,815,71,0,815,815,1598.1286892340154,1115.745077065561,325.2772663574537,11066.352623847091,1639.9102959468637,925.4494359794729,381.54157867274967,435.4543340268769,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,815,71,0,815,815,1598.1057864260488,1115.7391859253373,325.2772663574537,11066.352623847091,1640.029444526421,925.4627829143126,381.5401259807627,435.46647757389707,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,815,71,0,815,815,1598.1057864260488,1115.7391859253373,325.2772663574537,11066.352623847091,1640.029444526421,925.4627829143126,381.5401259807627,435.46647757389707,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,815,71,0,815,815,1598.079288481844,1115.7372047293586,325.2772663574537,11066.352623847091,1640.1529792237006,925.4739219611082,381.5366905351491,435.48221971130965,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,815,71,0,815,815,1598.079288481844,1115.7372047293586,325.2772663574537,11066.352623847091,1640.1529792237006,925.4739219611082,381.5366905351491,435.48221971130965,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,815,71,0,815,815,1598.0536256244895,1115.735132410116,325.2772663574537,11066.352623847091,1640.2751689994154,925.4875270169528,381.5337581739521,435.49975366990583,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,815,71,0,815,815,1598.0536256244895,1115.735132410116,325.2772663574537,11066.352623847091,1640.2751689994154,925.4875270169528,381.5337581739521,435.49975366990583,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,815,71,0,815,815,1598.0672438523611,1115.710447676844,325.2772663574537,11066.352623847091,1640.3190225032188,925.5515189920452,381.47159261531624,435.5458199588295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,815,71,0,815,815,1598.0672438523611,1115.710447676844,325.2772663574537,11066.352623847091,1640.3190225032188,925.5515189920452,381.47159261531624,435.5458199588295,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,815,71,0,815,815,1598.0421098735105,1115.7092218593848,325.2772663574537,11066.352623847091,1640.4375674420849,925.5694740541662,381.46779619504144,435.5685357308387,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,815,71,0,815,815,1598.0421098735105,1115.7092218593848,325.2772663574537,11066.352623847091,1640.4375674420849,925.5694740541662,381.46779619504144,435.5685357308387,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,815,71,0,815,815,1598.0179022148623,1115.7078137913677,325.2772663574537,11066.352623847091,1640.5561865606016,925.5893415832065,381.4638003316925,435.59373529906577,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,815,71,0,815,815,1598.0179022148623,1115.7078137913677,325.2772663574537,11066.352623847091,1640.5561865606016,925.5893415832065,381.4638003316925,435.59373529906577,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,815,71,0,815,815,1597.9939451603652,1115.7068545025913,325.2772663574537,11066.352623847091,1640.6745125008988,925.6111322750709,381.4601054316399,435.621093246249,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,815,71,0,815,815,1597.9939451603652,1115.7068545025913,325.2772663574537,11066.352623847091,1640.6745125008988,925.6111322750709,381.4601054316399,435.621093246249,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,815,71,0,815,815,1598.1026677175428,1115.7234000989013,325.2772663574537,11066.352623847091,1640.805850431361,925.6406914972296,381.7232552599838,435.5801573626552,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,815,71,0,815,815,1598.1026677175428,1115.7234000989013,325.2772663574537,11066.352623847091,1640.805850431361,925.6406914972296,381.7232552599838,435.5801573626552,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,815,71,0,815,815,1598.0783525109862,1115.7210677050095,325.2772663574537,11066.352623847091,1640.9197580478265,925.6645677370554,381.72308300334436,435.6125656147919,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,815,71,0,815,815,1598.0783525109862,1115.7210677050095,325.2772663574537,11066.352623847091,1640.9197580478265,925.6645677370554,381.72308300334436,435.6125656147919,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,815,71,0,815,815,1598.1668448125774,1115.743614808093,325.2772663574537,11066.352623847091,1641.0357812883367,925.6872163893199,381.96257622203865,435.69665261108565,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,815,71,0,815,815,1598.1668448125774,1115.743614808093,325.2772663574537,11066.352623847091,1641.0357812883367,925.6872163893199,381.96257622203865,435.69665261108565,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,815,71,0,815,815,1598.169928973093,1115.759641710672,325.2772663574537,11066.352623847091,1641.0866199650768,925.6886182143022,382.05101912886323,435.7937500918759,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,815,71,2,813,813,1606.497858147253,1119.9784201251748,325.2772663574537,11066.352623847091,1638.2312607626075,925.9925809119584,385.65002876453315,436.0726157671123,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
0,815,71,2,813,813,1605.3084092258955,1119.8783874625879,325.2772663574537,11066.352623847091,1636.5020309764484,926.090806896649,384.23727539467836,435.15610289736503,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
1,815,71,2,813,813,1605.3084092258955,1119.8783874625879,325.2772663574537,11066.352623847091,1636.5020309764484,926.090806896649,384.23727539467836,435.15610289736503,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
1,815,71,2,813,813,1604.4999620492351,1120.0824962388456,325.2772663574537,11066.352623847091,1635.6182190824504,926.3168337404013,383.5395378552214,435.3566940660696,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
2,815,71,2,813,813,1604.4999620492351,1120.0824962388456,325.2772663574537,11066.352623847091,1635.6182190824504,926.3168337404013,383.5395378552214,435.3566940660696,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
2,815,71,2,813,813,1604.0881673664328,1120.1768326119588,325.2772663574537,11066.352623847091,1635.2841811814392,926.4804200359285,383.2003637462832,435.6082582515096,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
3,815,71,2,813,813,1604.0881673664328,1120.1768326119588,325.2772663574537,11066.352623847091,1635.2841811814392,926.4804200359285,383.2003637462832,435.6082582515096,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
3,815,71,2,813,813,1603.7205246571093,1120.0440968027106,325.2772663574537,11066.352623847091,1635.2534269147343,926.5630096680228,383.0139963404828,435.770273272726,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
4,815,71,2,813,813,1603.7205246571093,1120.0440968027106,325.2772663574537,11066.352623847091,1635.2534269147343,926.5630096680228,383.0139963404828,435.770273272726,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
4,815,71,2,813,813,1603.4199921324239,1119.8429596584667,325.2772663574537,11066.352623847091,1635.3876936072681,926.5914333836032,382.94145554965684,435.83007495686184,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
5,815,71,2,813,813,1603.4199921324239,1119.8429596584667,325.2772663574537,11066.352623847091,1635.3876936072681,926.5914333836032,382.94145554965684,435.83007495686184,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
5,815,71,2,813,813,1603.1417172443312,1119.60377222714,325.2772663574537,11066.352623847091,1635.5990574288624,926.5911008574354,382.89457351753595,435.86205324671715,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
6,815,71,2,813,813,1603.1417172443312,1119.60377222714,325.2772663574537,11066.352623847091,1635.5990574288624,926.5911008574354,382.89457351753595,435.86205324671715,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
6,815,71,2,813,813,1602.858370407912,1119.371219792507,325.2772663574537,11066.352623847091,1635.8289189504178,926.5740949029264,382.8603064137543,435.8825058864235,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
7,815,71,2,813,813,1602.858370407912,1119.371219792507,325.2772663574537,11066.352623847091,1635.8289189504178,926.5740949029264,382.8603064137543,435.8825058864235,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
7,815,71,2,813,813,1602.280340910805,1118.8319878849638,325.2772663574537,11066.352623847091,1636.0737770254284,926.561530645636,382.7629068292687,435.83543273695454,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
