iteration,total_nodes,total_edges,n_static,n_dynamic,dynamic_n_nodes,dynamic_emission_mean,dynamic_emission_std,dynamic_emission_min,dynamic_emission_max,dynamic_spending_mean,dynamic_spending_std,dynamic_redmeat_mean,dynamic_redmeat_std,static_n_nodes,static_emission_mean,static_emission_std,static_emission_min,static_emission_max,static_spending_mean,static_spending_std,static_redmeat_mean,static_redmeat_std
11,815,71,0,815,815,1600.152108219355,1117.325936958582,325.2772663574537,11066.352623847091,1636.074526841498,925.6998540681066,381.856322779561,435.71301589766756,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,815,71,0,815,815,1599.8421216812624,1117.1769470852685,325.2772663574537,11066.352623847091,1636.3279055606401,925.6797358103942,381.8176624338731,435.75947536737385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,815,71,0,815,815,1599.8421216812624,1117.1769470852685,325.2772663574537,11066.352623847091,1636.3279055606401,925.6797358103942,381.8176624338731,435.75947536737385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,815,71,0,815,815,1599.5674605065362,1117.0400375281383,325.2772663574537,11066.352623847091,1636.569521569903,925.6697991374593,381.7874821553714,435.80968235854453,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,815,71,0,815,815,1599.5674605065362,1117.0400375281383,325.2772663574537,11066.352623847091,1636.569521569903,925.6697991374593,381.7874821553714,435.80968235854453,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,815,71,0,815,815,1599.3432483252075,1116.9552871756448,325.2772663574537,11066.352623847091,1636.7965454954697,925.6577423465661,381.7629723266287,435.8509540307544,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,815,71,0,815,815,1599.3432483252075,1116.9552871756448,325.2772663574537,11066.352623847091,1636.7965454954697,925.6577423465661,381.7629723266287,435.8509540307544,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,815,71,0,815,815,1599.5688794613218,1116.616633901071,325.2772663574537,11066.352623847091,1636.8726113210846,925.7148625835189,381.9331434925836,435.8465531256279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,815,71,0,815,815,1599.5688794613218,1116.616633901071,325.2772663574537,11066.352623847091,1636.8726113210846,925.7148625835189,381.9331434925836,435.8465531256279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,815,71,0,815,815,1599.5886773885625,1116.4709122506765,325.2772663574537,11066.352623847091,1637.0178104510726,925.7474100913984,382.0086483549639,435.889415240609,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,815,71,0,815,815,1599.5886773885625,1116.4709122506765,325.2772663574537,11066.352623847091,1637.0178104510726,925.7474100913984,382.0086483549639,435.889415240609,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,815,71,0,815,815,1599.5089263270302,1116.3845466709245,325.2772663574537,11066.352623847091,1637.1972417354395,925.764844706442,382.0346126752717,435.93896550660145,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,815,71,0,815,815,1599.5089263270302,1116.3845466709245,325.2772663574537,11066.352623847091,1637.1972417354395,925.764844706442,382.0346126752717,435.93896550660145,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,815,71,0,815,815,1599.4140734990388,1116.3280503321246,325.2772663574537,11066.352623847091,1637.3805470239536,925.7836139389058,382.0408504309874,435.989657528727,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,815,71,0,815,815,1599.4140734990388,1116.3280503321246,325.2772663574537,11066.352623847091,1637.3805470239536,925.7836139389058,382.0408504309874,435.989657528727,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,815,71,0,815,815,1599.2996357863985,1116.2898605471348,325.2772663574537,11066.352623847091,1637.5739956824018,925.7968487241834,382.0330542458384,436.04441435316824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,815,71,0,815,815,1599.2996357863985,1116.2898605471348,325.2772663574537,11066.352623847091,1637.5739956824018,925.7968487241834,382.0330542458384,436.04441435316824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,815,71,0,815,815,1599.2149508462755,1116.259788754571,325.2772663574537,11066.352623847091,1637.7704679643582,925.8025448814717,382.035981119387,436.08576351875143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,815,71,0,815,815,1599.2149508462755,1116.259788754571,325.2772663574537,11066.352623847091,1637.7704679643582,925.8025448814717,382.035981119387,436.08576351875143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,815,71,0,815,815,1598.8617948269266,1116.0252501505122,325.2772663574537,11066.352623847091,1637.8228080619785,925.6955364205762,381.81523802049526,435.724638277593,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,815,71,0,815,815,1598.8617948269266,1116.0252501505122,325.2772663574537,11066.352623847091,1637.8228080619785,925.6955364205762,381.81523802049526,435.724638277593,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,815,71,0,815,815,1598.6728326098028,1115.9420267418004,325.2772663574537,11066.352623847091,1637.922262173875,925.642644331727,381.70420468911027,435.58992678085303,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,815,71,0,815,815,1598.6728326098028,1115.9420267418004,325.2772663574537,11066.352623847091,1637.922262173875,925.642644331727,381.70420468911027,435.58992678085303,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,815,71,0,815,815,1598.5797164447908,1115.9042351538342,325.2772663574537,11066.352623847091,1638.0441109081908,925.6100458965512,381.6590077570991,435.53514621373927,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,815,71,0,815,815,1598.5797164447908,1115.9042351538342,325.2772663574537,11066.352623847091,1638.0441109081908,925.6100458965512,381.6590077570991,435.53514621373927,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,815,71,0,815,815,1598.5409938328808,1115.8845670116211,325.2772663574537,11066.352623847091,1638.178574892708,925.5867820105243,381.650292357484,435.5172344225875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,815,71,0,815,815,1598.5409938328808,1115.8845670116211,325.2772663574537,11066.352623847091,1638.178574892708,925.5867820105243,381.650292357484,435.5172344225875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,815,71,0,815,815,1598.5200201729776,1115.8700977917226,325.2772663574537,11066.352623847091,1638.3156979866703,925.5660938193362,381.65263355865346,435.509453784312,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,815,71,0,815,815,1598.5200201729776,1115.8700977917226,325.2772663574537,11066.352623847091,1638.3156979866703,925.5660938193362,381.65263355865346,435.509453784312,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,815,71,0,815,815,1598.495021324643,1115.854023849719,325.2772663574537,11066.352623847091,1638.4343076072291,925.5460352617569,381.64497840363316,435.4955058452578,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,815,71,0,815,815,1598.495021324643,1115.854023849719,325.2772663574537,11066.352623847091,1638.4343076072291,925.5460352617569,381.64497840363316,435.4955058452578,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,815,71,0,815,815,1598.464301074126,1115.8413668001144,325.2772663574537,11066.352623847091,1638.5533263529865,925.5232222553021,381.6338029323314,435.4813868364369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,815,71,0,815,815,1598.464301074126,1115.8413668001144,325.2772663574537,11066.352623847091,1638.5533263529865,925.5232222553021,381.6338029323314,435.4813868364369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,815,71,0,815,815,1598.437091868416,1115.8264150802538,325.2772663574537,11066.352623847091,1638.6705932458506,925.5039771782737,381.624095415608,435.46745016792335,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,815,71,0,815,815,1598.437091868416,1115.8264150802538,325.2772663574537,11066.352623847091,1638.6705932458506,925.5039771782737,381.624095415608,435.46745016792335,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,815,71,0,815,815,1598.4083979566456,1115.8133905870886,325.2772663574537,11066.352623847091,1638.789091484933,925.4844365755022,381.6137384972418,435.455385099063,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,815,71,0,815,815,1598.4083979566456,1115.8133905870886,325.2772663574537,11066.352623847091,1638.789091484933,925.4844365755022,381.6137384972418,435.455385099063,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,815,71,0,815,815,1598.3793361816229,1115.8011658174657,325.2772663574537,11066.352623847091,1638.9081476175681,925.4656095028323,381.6032013284894,435.4447936898137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,815,71,0,815,815,1598.3793361816229,1115.8011658174657,325.2772663574537,11066.352623847091,1638.9081476175681,925.4656095028323,381.6032013284894,435.4447936898137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,815,71,0,815,815,1598.3477591886528,1115.7913339336087,325.2772663574537,11066.352623847091,1639.021981767277,925.4498556954941,381.5928657205191,435.43616111131996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,815,71,0,815,815,1598.3477591886528,1115.7913339336087,325.2772663574537,11066.352623847091,1639.021981767277,925.4498556954941,381.5928657205191,435.43616111131996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,815,71,0,815,815,1598.31742718203,1115.7809182607768,325.2772663574537,11066.352623847091,1639.1353885162114,925.4361183126775,381.58309209601043,435.42859185406076,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,815,71,0,815,815,1598.31742718203,1115.7809182607768,325.2772663574537,11066.352623847091,1639.1353885162114,925.4361183126775,381.58309209601043,435.42859185406076,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,815,71,0,815,815,1598.2891769013524,1115.7691696235443,325.2772663574537,11066.352623847091,1639.24781946757,925.4250879237096,381.5742513418189,435.4218275110079,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,815,71,0,815,815,1598.2891769013524,1115.7691696235443,325.2772663574537,11066.352623847091,1639.24781946757,925.4250879237096,381.5742513418189,435.4218275110079,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,815,71,0,815,815,1598.2576868582912,1115.7611983891966,325.2772663574537,11066.352623847091,1639.3617960683982,925.4116997711259,381.56156989827446,435.4154130176121,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,815,71,0,815,815,1598.2576868582912,1115.7611983891966,325.2772663574537,11066.352623847091,1639.3617960683982,925.4116997711259,381.56156989827446,435.4154130176121,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,815,71,0,815,815,1598.2323304142737,1115.7535031222376,325.2772663574537,11066.352623847091,1639.486974647413,925.4176221780173,381.5643568347798,435.42597225790644,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,815,71,0,815,815,1598.2323304142737,1115.7535031222376,325.2772663574537,11066.352623847091,1639.486974647413,925.4176221780173,381.5643568347798,435.42597225790644,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,815,71,0,815,815,1598.2052832018608,1115.7441504553722,325.2772663574537,11066.352623847091,1639.5922924717552,925.4074576672039,381.5441537380527,435.4100186303283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,815,71,0,815,815,1598.2052832018608,1115.7441504553722,325.2772663574537,11066.352623847091,1639.5922924717552,925.4074576672039,381.5441537380527,435.4100186303283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,815,71,0,815,815,1598.1792204971089,1115.7390038068538,325.2772663574537,11066.352623847091,1639.7155294970319,925.4137924769128,381.5418518978808,435.4188664335079,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,815,71,0,815,815,1598.1792204971089,1115.7390038068538,325.2772663574537,11066.352623847091,1639.7155294970319,925.4137924769128,381.5418518978808,435.4188664335079,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,815,71,0,815,815,1598.1541119847939,1115.7337402296419,325.2772663574537,11066.352623847091,1639.8381294873498,925.4219833792258,381.53910533763985,435.4287374287068,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,815,71,0,815,815,1598.1541119847939,1115.7337402296419,325.2772663574537,11066.352623847091,1639.8381294873498,925.4219833792258,381.53910533763985,435.4287374287068,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,815,71,0,815,815,1598.1291642154456,1115.729018018915,325.2772663574537,11066.352623847091,1639.9611019105307,925.4313266259111,381.5360627231278,435.44026495571745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,815,71,0,815,815,1598.1291642154456,1115.729018018915,325.2772663574537,11066.352623847091,1639.9611019105307,925.4313266259111,381.5360627231278,435.44026495571745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,815,71,0,815,815,1598.1061707635301,1115.7231910513026,325.2772663574537,11066.352623847091,1640.0825593845136,925.4438000091724,381.53385887538707,435.45298978825195,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,815,71,0,815,815,1598.1061707635301,1115.7231910513026,325.2772663574537,11066.352623847091,1640.0825593845136,925.4438000091724,381.53385887538707,435.45298978825195,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,815,71,0,815,815,1598.0796030955055,1115.7212573843565,325.2772663574537,11066.352623847091,1640.2077316168775,925.454358772865,381.5298042469515,435.4692128468359,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,815,71,0,815,815,1598.0796030955055,1115.7212573843565,325.2772663574537,11066.352623847091,1640.2077316168775,925.454358772865,381.5298042469515,435.4692128468359,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,815,71,0,815,815,1598.053853810193,1115.7192440440103,325.2772663574537,11066.352623847091,1640.33201436236,925.4671871826191,381.526157848241,435.4872958921905,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,815,71,0,815,815,1598.053853810193,1115.7192440440103,325.2772663574537,11066.352623847091,1640.33201436236,925.4671871826191,381.526157848241,435.4872958921905,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,815,71,0,815,815,1598.0673821271762,1115.694619061244,325.2772663574537,11066.352623847091,1640.3780028618512,925.5303926202383,381.4632697323995,435.53391388320813,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,815,71,0,815,815,1598.0673821271762,1115.694619061244,325.2772663574537,11066.352623847091,1640.3780028618512,925.5303926202383,381.4632697323995,435.53391388320813,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,815,71,0,815,815,1598.0421545779718,1115.6934538747214,325.2772663574537,11066.352623847091,1640.4986972799852,925.5475443105452,381.4587433850609,435.55718156889327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,815,71,0,815,815,1598.0421545779718,1115.6934538747214,325.2772663574537,11066.352623847091,1640.4986972799852,925.5475443105452,381.4587433850609,435.55718156889327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,815,71,0,815,815,1598.0178654135511,1115.6920943060736,325.2772663574537,11066.352623847091,1640.6190582673785,925.5667951007222,381.4541934205042,435.5827954057471,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,815,71,0,815,815,1598.0178654135511,1115.6920943060736,325.2772663574537,11066.352623847091,1640.6190582673785,925.5667951007222,381.4541934205042,435.5827954057471,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,815,71,0,815,815,1597.993810555052,1115.6911905656993,325.2772663574537,11066.352623847091,1640.7392812415462,925.5878633425197,381.4497883576511,435.61066931677016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,815,71,0,815,815,1597.993810555052,1115.6911905656993,325.2772663574537,11066.352623847091,1640.7392812415462,925.5878633425197,381.4497883576511,435.61066931677016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,815,71,0,815,815,1598.1031029151497,1115.7079095541121,325.2772663574537,11066.352623847091,1640.8725235266286,925.6167066330637,381.71366602521977,435.57016626590155,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,815,71,0,815,815,1598.1031029151497,1115.7079095541121,325.2772663574537,11066.352623847091,1640.8725235266286,925.6167066330637,381.71366602521977,435.57016626590155,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,815,71,0,815,815,1598.0785651944161,1115.7056458327947,325.2772663574537,11066.352623847091,1640.988527851138,925.639738042721,381.71255854792525,435.60309811065383,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,815,71,0,815,815,1598.0785651944161,1115.7056458327947,325.2772663574537,11066.352623847091,1640.988527851138,925.639738042721,381.71255854792525,435.60309811065383,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,815,71,0,815,815,1598.1659772167588,1115.7281354543861,325.2772663574537,11066.352623847091,1641.1059605413996,925.6614965774683,381.94963319750883,435.6875687333135,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,815,71,0,815,815,1598.1659772167588,1115.7281354543861,325.2772663574537,11066.352623847091,1641.1059605413996,925.6614965774683,381.94963319750883,435.6875687333135,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,815,71,0,815,815,1598.167488119574,1115.7442334950474,325.2772663574537,11066.352623847091,1641.147686644701,925.6586673886766,382.0354073342503,435.78472332701426,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,815,71,2,813,813,1606.497858147253,1119.9784201251748,325.2772663574537,11066.352623847091,1638.2312607626075,925.9925809119584,385.65002876453315,436.0726157671123,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
0,815,71,2,813,813,1605.308421422353,1119.8783929428864,325.2772663574537,11066.352623847091,1636.5019897782556,926.0908168714855,384.2373639963296,435.1560435406258,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
1,815,71,2,813,813,1605.308421422353,1119.8783929428864,325.2772663574537,11066.352623847091,1636.5019897782556,926.0908168714855,384.2373639963296,435.1560435406258,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
1,815,71,2,813,813,1604.50025105066,1120.0824451145797,325.2772663574537,11066.352623847091,1635.6183315099943,926.3168179115974,383.5393953758065,435.35621286310936,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
2,815,71,2,813,813,1604.50025105066,1120.0824451145797,325.2772663574537,11066.352623847091,1635.6183315099943,926.3168179115974,383.5393953758065,435.35621286310936,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
2,815,71,2,813,813,1604.0990109670047,1120.1735226752928,325.2772663574537,11066.352623847091,1635.2849276440231,926.4802422343975,383.21061181277287,435.59997429668965,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
3,815,71,2,813,813,1604.0990109670047,1120.1735226752928,325.2772663574537,11066.352623847091,1635.2849276440231,926.4802422343975,383.21061181277287,435.59997429668965,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
3,815,71,2,813,813,1603.7279992371753,1120.0415721367235,325.2772663574537,11066.352623847091,1635.2539463488183,926.5628629359521,383.02092304501826,435.7641895736139,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
4,815,71,2,813,813,1603.7279992371753,1120.0415721367235,325.2772663574537,11066.352623847091,1635.2539463488183,926.5628629359521,383.02092304501826,435.7641895736139,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
4,815,71,2,813,813,1603.4241885805282,1119.8415019640124,325.2772663574537,11066.352623847091,1635.3880883699976,926.5912963019408,382.9452414782407,435.82654106872525,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
5,815,71,2,813,813,1603.4241885805282,1119.8415019640124,325.2772663574537,11066.352623847091,1635.3880883699976,926.5912963019408,382.9452414782407,435.82654106872525,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
5,815,71,2,813,813,1603.145176820799,1119.602929908222,325.2772663574537,11066.352623847091,1635.60015494264,926.5911596425902,382.8977687059663,435.85903657980646,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
6,815,71,2,813,813,1603.145176820799,1119.602929908222,325.2772663574537,11066.352623847091,1635.60015494264,926.5911596425902,382.8977687059663,435.85903657980646,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
6,815,71,2,813,813,1602.5574014368706,1119.0445286179674,325.2772663574537,11066.352623847091,1635.840623447408,926.5803192044791,382.7927114123775,435.81009159313294,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
7,815,71,2,813,813,1602.5574014368706,1119.0445286179674,325.2772663574537,11066.352623847091,1635.840623447408,926.5803192044791,382.7927114123775,435.81009159313294,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
7,815,71,2,813,813,1602.2735603829321,1118.8208703879473,325.2772663574537,11066.352623847091,1636.0774167089735,926.5614390731919,382.76372541705757,435.830134353753,2,1103.5772988729254,485.8572169345984,617.7200819383271,1589.434515807524,1733.2803411738832,599.4340137374996,19.38090488436313,4.766460626706866
